id_lotto,id_pa,id_be,object,id_award_procedure,amount,start_date,id_lsf,id_forma_giuridica,cpv,n_winners
473221,7292621,2985,89811,"Affidamento mediante accordo quadro, della fornitura di dispositivi medici per incontinenti gravi (cateteri vescicali ed esterni e raccoglitori per urina da gamba), per i pazienti territoriali dell'Azienda ULSS n. 1 di Dolomiti per il periodo 01/11/2",1,4500.0,2017-11-01,3,135,33,4
473385,5497892,25602,93285,FT 521-FE - 021117 - Noleggio 1 Pullman per Bosco Chiesanuova (BoscoPark - 171017),1,409.09,2017-11-15,2,90,60,1
473891,20110373,32890,90590,CAMERA EVOLVE® 512 DELTA EMCCD-DEMO,1,16000.0,2018-12-17,3,124,38,1
473916,6610408,33005,86855,ACQUISTO  DI PUBBLIREDAZIONALE  SU IL SOLE 24 ORE,1,2800.0,2018-09-17,2,176,31,1
474100,8577714,32890,291840,Componenti elettronici consumabili,1,265.0,2017-10-23,3,124,31,1
474301,5638623,8008,92944,SERVIZI ASSICURATIVI COMUNE DI ESTE PERIODO 2017/2019 - POLIZZA INFORTUNI CUMULATIVA,1,19500.0,2017-01-01,2,15,66,1
474601,18319714,10568,2190,CONCESSIONE DEL SERVIZIO DI TESORERIA PER I COMUNI DI PIEVE DI SOLIGO REFRONTOLO E SAN PIETRO DI FELETTO PERIODO 01.06.2016 - 31.12.2020,1,14482.002,2016-09-09,2,15,66,5
474602,18319714,10568,86835,CONCESSIONE DEL SERVIZIO DI TESORERIA PER I COMUNI DI PIEVE DI SOLIGO REFRONTOLO E SAN PIETRO DI FELETTO PERIODO 01.06.2016 - 31.12.2020,1,14482.002,2016-09-09,2,15,66,5
474603,18319714,10568,18704,CONCESSIONE DEL SERVIZIO DI TESORERIA PER I COMUNI DI PIEVE DI SOLIGO REFRONTOLO E SAN PIETRO DI FELETTO PERIODO 01.06.2016 - 31.12.2020,1,14482.002,2016-09-09,2,15,66,5
474604,18319714,10568,24681,CONCESSIONE DEL SERVIZIO DI TESORERIA PER I COMUNI DI PIEVE DI SOLIGO REFRONTOLO E SAN PIETRO DI FELETTO PERIODO 01.06.2016 - 31.12.2020,1,14482.002,2016-09-09,2,15,66,5
474623,13112083,19747,356055,Lettorato Lingue Straniere,1,4468.0,2017-02-15,2,103,80,2
474624,13112083,19747,101503,Lettorato Lingue Straniere,1,4468.0,2017-02-15,2,103,80,2
475103,12303087,2988,86734,LOTTO 1: MATERIALE PER IL TRATTAMENTO MEDIANTE RADIOFREQUENZA DELLA FA ASSOCIATA A CARDIOPATIA CHE NECESSITA DI INTERVENTO CARDOCHIRURGICO FA CONCOMITANT,1,300000.0,2017-11-01,3,135,33,1
475570,17953407,27067,87586,CONFERMA PULLMAN DITTA MICHELETTI & TUMIATTI PER USCITA DIDATTICA AL TEATRO DUOMO DI ROVIGO PER LO SPETTACOLO TEATRALE SE QUESTO È UN UOMO IL GIORNO 25/01/2018. ALUNNI N. 127 + 8 DOCENTI,1,508.18,2017-12-01,2,90,92,1
475654,1434112139,10237,263523,SOGGIORNO CLIMATICO CON PARTENZA PREVISTA TRA IL 26 AGOSTO E IL 30 AGOSTO 2017-18-19,1,145920.0,2017-11-29,2,15,63,1
475697,17718655,13118,91563,MANUTENZIONE ORDINARIA DELLE AREE DI CIRCOLAZIONE COMUNALI DATE IN GESTIONE ALLA 7^ CIRCOSCRIZIONE,1,48131.15,2016-06-15,1,15,45,1
476172,10222770,10047,967189,PROGETTO SPRAR - ACCOGLIENZA,1,221639.95,2016-07-15,2,15,85,1
476250,14917974,9138,85241,AFFIDAMENTO DEL SERVIZIO 'SPORTELLO DONNA E FAMIGLIA' ,1,60000.0,2016-01-01,2,15,85,1
476333,14755281,25602,86743,FT 903-191218 + FT 1860-230919 + FT 2727-291119 + FT 1717-081020 - PAGAMENTO APPENDICE 1 + POLIZZA RESPONSABILITA CIVILE - INFORTUNI - ASSISTENZA - TUTELA LEGALE 29863 - AS 2018-2019 + AS 2019-2020 + AS 2020-2021 - COD. MIN. ISTITUTO VRTD05000T,1,12487.5,2018-09-26,2,90,66,1
476607,7304135,22978,250673,SUPPORTO SCOLASTICO AD ALUNNI ISTITUTO 2016/17,1,1518.55,2017-02-08,2,103,63,1
476703,12749705,12487,309057,ACQUISTO REGISTRI DI STATO CIVILE ANNO 2017 DALLA DITTA CANTELLI DI BOLOGNA,1,468.48,2016-10-12,3,15,22,1
476834,20241656,2469,89000,"GARA N. 251/2017. PROCEDURA APERTA PER LA FORNITURA TRIENNALE, EVENTUALMENTE RINNOVABILE PER ULTERIORI 24 MESI, DI CUSTOM PACK PER OCULISTICA - LOTTO 1 CIG N. 712749421E, LOTTO 2 CIG N. 7127503989 E LOTTO 3 CIG N. 7127510F4E - IMPORTO COMPLESSIVO DI",1,125000.0,2018-09-27,3,140,33,1
476835,20241658,2469,89984,"GARA N. 251/2017. PROCEDURA APERTA PER LA FORNITURA TRIENNALE, EVENTUALMENTE RINNOVABILE PER ULTERIORI 24 MESI, DI CUSTOM PACK PER OCULISTICA - LOTTO 1 CIG N. 712749421E, LOTTO 2 CIG N. 7127503989 E LOTTO 3 CIG N. 7127510F4E - IMPORTO COMPLESSIVO DI",1,670000.0,2018-09-27,3,140,33,1
477636,19728173,2469,89811,"RINNOVO CONTRATTUALE DI 24 MESI A SEGUITO DELL`AUTORIZZAZIONE DELLA COMMISSIONE REGIONALE PER L`INVESTIMENTO IN TECNOLOGIA ED EDILIZIA (C.R.I.T.E.) DELLA GARA A PROCEDURA APERTA PER LA FORNITURA TRIENNALE DI CATETERI VENOSI CENTRALI, SUDDIVISA IN LOT",1,49180.0,2018-12-03,3,140,33,1
477656,1060224112,5944,84749,"AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI RISTORAZIONE SCOLASTICA PER ASILI NIDO COMUNALI, SCUOLE DELL'INFANZIA, SCUOLE PRIMARIE E SCUOLE SECONDARIE DI PRIMO GRADO DEL COMUNE DI BELLUNO. SERVIZIO MENSA CENTRO ESTIVO COMUNALE. ANNI SCOLASTICI 2017-2021",1,3572117.0,2017-09-01,2,15,55,1
477682,14747581,21388,313520,Pagamento Fattura n.57 del 02/05/2016,1,1200.0,2016-05-09,2,103,63,1
478127,79704640,3028,97686,LOTTO 2 - Contratto d&#8217;appalto Servizi SaaS per la gestione delle  Piattaforme per la prescrizione / erogazione,1,1329166.6666666667,2018-08-01,2,135,72,3
478128,79704640,3028,270216,LOTTO 2 - Contratto d&#8217;appalto Servizi SaaS per la gestione delle  Piattaforme per la prescrizione / erogazione,1,1329166.6666666667,2018-08-01,2,135,72,3
478200,1217493,25560,85115,SOGGIORNO STUDIO RADFELD (AUSTRIA) CLASSI 3ARIM  4AA 4BRIM DAL 18 AL 23 APRILE 2016,1,14000.0,2016-04-18,2,90,80,1
478211,15695787,2435,85377,"ID 17A085 - Procedura di gara aperta, ai sensi dell'articolo 60 del D.Lgs 50/2016, mediante piattaforma telematica SINTEL, per l'acquisto di attrezzature tecniche per il quinto piano del Policlinico dell'Azienda Ospedaliera di Padova: aggiudicazione",1,70600.0,2018-05-29,3,139,33,1
479004,7044935,30011,121641,Servizio di trasporto scolastico per studenti diversamente abili residenti nel Comune di Verona frequentanti gli istituti scolastici superiori o i CFP nel periodo gennaio - luglio 2018,1,57557.5,2018-01-08,2,18,85,4
479005,7044935,30011,122373,Servizio di trasporto scolastico per studenti diversamente abili residenti nel Comune di Verona frequentanti gli istituti scolastici superiori o i CFP nel periodo gennaio - luglio 2018,1,57557.5,2018-01-08,2,18,85,4
479006,7044935,30011,129482,Servizio di trasporto scolastico per studenti diversamente abili residenti nel Comune di Verona frequentanti gli istituti scolastici superiori o i CFP nel periodo gennaio - luglio 2018,1,57557.5,2018-01-08,2,18,85,4
479007,7044935,30011,194631,Servizio di trasporto scolastico per studenti diversamente abili residenti nel Comune di Verona frequentanti gli istituti scolastici superiori o i CFP nel periodo gennaio - luglio 2018,1,57557.5,2018-01-08,2,18,85,4
479298,1191853,2435,95527,"Spirali   in platino libere a flusso o a spinta, per embolizzazione periferica, diametro 0.018' ,  lunghezze varie , compatibili con RMN",1,214500.0,2017-05-01,3,139,33,1
479804,5110219,2374,125955,"FORNITURA DA GROSSISTI DI SPECIALITÀ MEDICINALI, MEDICINALI EQUIVALENTI, FARMACI DA BANCO, PRODOTTI FARMACEUTICI, PARAFARMACEUTICI E DISPOSITIVI MEDICI PER LE FARMACIE AGEC. LOTTO 2",1,10000000.0,2016-08-01,3,66,33,1
481921,887633350,2469,90054,"GARA N. 76/2015 INDIZIONE DELLA PROCEDURA APERTA PER LA FORNITURA TRIENNALE, EVENTUALMENTE RINNOVABILE PER ULTERIORI 2 ANNI, DI SISTEMI DIAGNOSTICI PER SCREENING NEONATALI CON STRUMENTAZIONE A NOLEGGIO",1,1092500.0,2017-04-20,3,140,33,1
481958,20077272,36257,90912,Servizio di Approvvigionamento presso l’industria privata di grassi ed oli lubrificanti per il servizio della motorizzazione – Lt. 8.000 (FLUIDO IDRAULICO H 515),1,40000.0,2018-12-18,3,130,24,1
482109,6720395,626,117361,revisione dei motori marini Deutz BF6M1013M con collaudo RINA,1,240000.0,2016-10-03,2,176,42,1
482131,1693385,2988,93141,Rinnovo contratti per la fornitura di dispositivi medici per apparato uro-genitale per i PP.OO. di Mestre e di Venezia - Servizi Territoriali e Case di Riposo. Periodo 15.02.2018/14.02.2019.,1,6375.0,2018-02-15,3,135,33,1
482203,887756853,2469,85862,FORNITURA DI SISTEMI DIAGNOSTICI PER IMMUNOISTOCHIMICA RINNOVO BIENNALE,1,964786.0,2017-01-24,3,140,33,1
483155,18114946,32890,343187,Portatile e smartphone,1,2700.0,2018-03-16,3,124,32,1
483564,12997503,6994,96710,FORNITURA MASSA VESTIARIO PER MESSI E USCIERI COMUNALI - DOTAZIONE INVERNALE ANNO 2018 - CIG Z3C245F4C0,1,3400.0,2018-10-16,3,15,18,1
484061,8739193,3154,92944,POLIZZA RCA LIBRO MATRICOLA - LOTTO 3,1,29750.0,2017-06-30,2,176,66,1
484113,2736294,2223,102322,SERVIZIO DI DERATTIZZAZIONE PIAZZOLE DI SOSTA E PULIZIA LOCALI TECNICI SULLAUTOSTRADA A4 BRESCIA PADOVA -  SULLAUTOSTRADA A31 DELLA VALDASTICO E PERTINENZE PER GIORNI 1.095.,1,111850.0,2017-01-15,2,176,90,2
484114,2736294,2223,105894,SERVIZIO DI DERATTIZZAZIONE PIAZZOLE DI SOSTA E PULIZIA LOCALI TECNICI SULLAUTOSTRADA A4 BRESCIA PADOVA -  SULLAUTOSTRADA A31 DELLA VALDASTICO E PERTINENZE PER GIORNI 1.095.,1,111850.0,2017-01-15,2,176,90,2
484257,7943348,33063,150937,TRONCO 45 - SP 49 CAPITERLINA/SP 46 PASUBIO (DA SCHIO A ISOLA VICENTINA)/SP 349 COSTO (DA VILLAVERLA A THIENE),1,36000.0,2018-11-01,2,176,90,1
484641,3246801,26454,95405,ACCONTO NOLEGGIO BUS LINDAU/MONACO (D) 02/09 ottobre 2016-ORDINE del 14/03/2016 prot. 1519,1,3600.0,2016-03-23,2,90,60,1
484782,9013660,8389,174248,REALIZZAZIONE SPETTACOLO PIROTECNICO 15 AGOSTO 2018,1,11750.0,2018-06-26,2,15,92,1
484971,1614269,31568,86845,Fornitura Olio per compressori aria condizionata,1,26850.0,2016-09-15,3,157,24,1
485010,636706,31568,102922,Subaffidamento di servizi di TPL - Servizio Extraurbano A.S. 2016/2017 - Lotto 4 Valrovina,1,24089.84,2016-09-12,2,157,60,1
485129,3761450,35015,611207,ACQUISTO TIMBRI PER USO UFFICIO,1,300.0,2016-03-31,3,130,35,1
485342,2580186,9034,94699,"PROCEDURA APERTA APPALTO SERVIZIO DI TRASPORTO SCOLASTICO SCUOLA INFANZIA, PRIMARIA E SECONDARIA DI 1^ GRADO ANNI SCOLASTICI 2016/2017-2017/2018. CIG 665796240D. AGGIUDICAZIONE DEFINITIVA",1,113587.2,2016-09-01,2,15,60,1
485401,5475789,27067,332080,ACQUISTO MATERIALE ORIENTAMENTO IN ENTRATA A.S. 2019/2020 - DITTA: CASA EDITRICE LEARDINI GUERRINO,1,1375.0,2018-10-23,3,90,31,1
486443,16220243,26402,120421,VIAGGI DI ISTRUZIONE A BARCELLONA DAL 20/02/2017 AL 24/02/2017 - ORGANIZZAZIONE E REALIZZAZIONE,1,14432.0,2017-02-10,2,90,63,1
486460,2627780,15362,86005,SERVIZIO DI MANUTENZIONE ORDINARIA DEL VERDE PUBBLICO NEL COMUNE DI CASIER. – LOTTO N. 1,1,424452.27,2017-08-21,2,176,77,1
486524,8293738,26454,248396,Pagamento Fattura n.26/FE del 31/10/2017,1,500.0,2017-10-31,3,90,22,1
486895,17273011,29438,253580,VOLO REF. INCONTRI INFORMATIVI ANGOLA E CONGO,1,265.0,2018-04-09,2,66,48,1
487019,12973550,2435,94225,"ENDOPROTESI/ STENT PERIFERICO RICOPERTO, CON TRATTAMENTO ANTITROMBOTICO, AUTOESPANDIBILE, DIAMETRO NOMINALE DA MM 5 A 13 CIRCA, LUNGHEZZA NOMINALE CM 5.",1,675000.0,2017-05-01,3,139,33,1
487261,11511975,18731,334507,AFFIDAMENTO FORNITURA SERVIZIO DI PULIZIA E LAVANDERIA PRESSO LA CASA DI RIPOSO DI VALSTAGNA PER IL PERIODO 01.12.2017 - 30.11.2018,1,154000.0,2017-12-01,2,146,98,1
487322,643182,3592,452307,"SERVIZIO DI ASSISTENZA DIURNA DI BASE, FERIALE E FESTIVA,A FAVORE DEGLI OSPITI  NON AUTOSUFFICIENTI DI UN PIANO COMPOSTO DA NR. 2 NUCLEI COMPLANARI  DELLA STRUTTURA RESIDENZIALE DEL CENTRO SERVIZI  'CÀ ARNALDI' DI NOVENTA VICENTINA ",1,1877000.0,2016-11-01,2,145,85,1
487354,526802,3652,128392,"SERVIZIO DI ASSISTENZA DIURNA DI BASE, FERIALE E FESTIVA, PULIZIA DEGLI AMBIENTI A FAVORE DEGLI OSPITI NON AUTOSUFFICIENTI DEL PIANO PRIMO DELLA STRUTTURA RESIDENZIALE DELLA CASA DI RIPOSO SAN GIUSEPPE DI ORGIANO",1,1028000.0,2016-10-10,2,145,85,1
487651,12343422,2404,86836,FORNITURA N. 2 AUTOMEZZI SCARRABILI - LOTTO 2,1,250000.0,2018-07-17,3,176,34,1
487834,15226169,27220,96056,BANDO DI GARA PER IL SERVIZIO DI FORNITURA MATERIALI ED ATTREZZATURE DI PULIZIA PER L’ANNO SOLARE 2017.,1,5000.0,2017-02-01,3,116,39,2
487835,15226169,27220,260167,BANDO DI GARA PER IL SERVIZIO DI FORNITURA MATERIALI ED ATTREZZATURE DI PULIZIA PER L’ANNO SOLARE 2017.,1,5000.0,2017-02-01,3,116,39,2
488432,18316683,9936,92907,"PROCEDURA APERTA, AI SENSI DELL'ARTICOLO 60 DEL D.LGS. NR. 50/2016 E S.M.  PER L'AFFIDAMENTO DEI SERVIZI ASSICURATIVI DEL COMUNE DI NEGRAR PER LA DURATA DI ANNI DUE. (lotto 3)",1,2500.0,2018-09-30,2,15,66,2
488433,18316683,9936,310271,"PROCEDURA APERTA, AI SENSI DELL'ARTICOLO 60 DEL D.LGS. NR. 50/2016 E S.M.  PER L'AFFIDAMENTO DEI SERVIZI ASSICURATIVI DEL COMUNE DI NEGRAR PER LA DURATA DI ANNI DUE. (lotto 3)",1,2500.0,2018-09-30,2,15,66,2
488605,10479972,25560,87542,VIAGGIO ISTRUZIONE A ROMA DAL 21 AL 24 MARZO 2017,1,20000.0,2017-03-21,2,90,63,1
489006,887953059,10237,312454,SERVIZIO DI MANUTENZIONE ORDINARIA DELLE AREE A VERDE LOTTO 5 E  ZONA SUD-OVEST - RINNOVO,1,87972.35,2018-09-21,2,15,77,1
489052,3423924,2985,261491,"procedura per l   affidamento della fornitura di protesi ortopediche d   anca e ginocchio per le UU.OO. di Ortopedia dell   ULSS n. 1 di Belluno, PROROGA DELLA FORNITURA per il periodo 15.06.2016    `` 14.12.2016",1,65000.0,2016-07-10,3,135,33,1
489071,2007829,2435,109619,Kit angiografico  per l'iniezione automatica del MDC e monitoraggio pressione con apparecchiatura in comodato d'uso gratuito,1,1260000.0,2017-05-01,3,139,33,1
489595,4232095,16272,870237,COPERTURA CVT DANNI AI VEICOLI PRIVATI UTILIZZATI PER MISSIONI,1,9600.0,2018-08-31,2,154,66,1
489747,17492243,22816,98266,fattura n. PA-137 del 29/09/2017,1,350.0,2017-10-04,2,103,72,1
490321,10297581,21205,86743,ASSICURAZIONE INFORTUNI E R.C. A.S. 2016/2017,1,9500.0,2016-09-30,2,103,66,1
490413,12420163,27067,87586,TRANSFER PER I GIORNI 10/05/2018 E 17/05/2018 SCAMBIO CULTURALE IN POLONIA - DITTA MICHELETTI E TUMIATTI - ALUNNI 31 + 2 DOCENTI,1,633.64,2018-03-08,2,90,63,1
492172,7865943,27067,94566,Visita guidata a Verona in data 20/03/2018 accoglienza studenti scambio Polonia - Ditta Garbellini - n. 65 slunni e 5 docenti,1,590.91,2018-03-08,2,90,63,1
492803,10450042,22976,715272,TEATRO IN LINGUA SPAGNOLA,1,580.0,2016-01-01,1,103,80,1
494013,8691620,21023,92201,Pagamento Fattura n.766/PA del 07/10/2016 - materiale di primo soccorso,1,233.59,2016-11-14,3,103,37,1
494186,4567163,6994,92201,FORNITURA MISURATORI DI PRESSIONE - ARMADIETTI - VALIGETTA PRIMO SOCCORSO CIG: ZB824AEF72,1,1500.0,2018-12-20,3,15,44,1
494249,12916310,22816,98266,Imponibile fatt. n° PA 33 del 16.02.'17,1,272.0,2017-04-06,3,103,48,1
496361,17593585,1347685,96441,SERVIZIO DI TRASPORTO SCOLASTICO PER GLI ANNI SCOLASTICI 2018/2019 E 2019/2020 CON EVENTUALE RINNOVO CONTRATTUALE PER ANALOGA DURATA,1,219875.0,2018-09-12,2,13,60,1
496965,48620420,25560,101221,Noleggio pullman Rovigo-Ferrara,1,2000.0,2018-12-11,2,90,63,1
497701,14277554,9917,3087,AFFIDAMENTO SERVIZIO DI TESORERIA COMUNALE PER IL PERIODO 01/01/2016 - 31/12/2020,1,15000.0,2016-01-01,2,15,66,1
497782,10442336,27067,93314,VISITA GUIDATA AD AQUILEIA-GRADO IL 17/04/2018 N. 70 ALUNNI + 5 DOCENTI LICEO CLASSICO C. BOCCHI - DITTA PILOTTO VIAGGI S.R.L DI CAVARZERE,1,900.0,2018-03-19,2,90,63,1
498451,11433070,27067,127657,ACQUISTO SERVIZIO DI RILEVAZIONE FIBRE AMIANTO AERODISPERSE PER N. 3 POSTAZIONI SEDE BADINI - LABORATORI LA.RI. AN. IDROPUR,1,750.0,2018-02-01,2,90,37,1
499001,12686216,25602,93285,FT 255-FE - 030518 - Noleggio 1 Pullman per Trento (050418),1,545.46,2018-06-14,2,90,60,1
499111,6544637,32214,335324,AGGIUDICAZIONE SERVIZI SUPPORTO BIBLIOTECHE CIVICHE DI POJANA MAGGIORE E SOSSANO PERIODO 01/04/2018-31/03/2019,1,10800.0,2018-04-01,2,20,92,1
499217,8476524,20620,97811,CONFERMA ORDINE FORMAZIONE PERSONALE UTILIZZO MULTIFUNZIONE E STAMPANTI PLESSI,1,540.0,2016-11-30,2,103,80,1
500157,11849457,32890,100343,Lenti ottiche e montaggio per Laboratorio Naletto,1,390.0,2017-10-23,3,124,38,1
502041,9602379,27067,118170,CONFERMA ACQUISTO BIGLIETTI AEREI MEETING A RIGA DAL 20/11/2018 AL 25/11/2018 N. 2 ALUNNI E N. 2 DOCENTI CIN BAGAGLIO DA STIVA ERASMUS+ GET SMART - DITTA: ATTICA,1,820.0,2018-11-05,2,90,34,1
502597,12428682,10052,84685,Servizi assicurativi del Comune dal 31/12/2016 al 31/12/2019 - Polizza All Risk,1,850500.0,2016-12-31,2,15,66,1
504225,3670372,7650,86925,Procedura aperta affidamento del servizio di copertura assicurativa periodo 31.12.2015-31.12.2018 Lotto 2 tutela giudiziaria,1,38700.0,2016-01-01,2,15,66,1
506311,20834169,22847,92734,Pagamento imp. Fattura BUYONLINE srl n.358/PA del 23/10/2017 acquisto toner plesso S. Erasmo ordine MEPA,1,50.54,2017-10-23,3,103,30,1
507736,16655468,8204,32168,SPESE TENUTA CONTO CORRENTE BANCARIO - ANNO 2016,1,208.93,2016-01-01,2,15,66,1
508704,5669834,25770,91948,Pagamento Fattura n.0000309/75 del 27/11/2017  Pax 46 VIAGGIO A PRAGA,1,8800.0,2017-12-06,2,110,63,1
508712,17347387,23233,104790,"PROGETTO ""LAN/WLAN"" 10.8.1.A1-FESRPON-VE-2015-58 (CUP: G86J15001100007)",1,14474.16,2016-02-08,3,103,30,1
509384,12789745,23846,309773,"BANDO DI GARA A PROCEDURA APERTA PER L’AFFIDAMENTO DEL SERVIZIO DI
ASSICURAZIONE IN FAVORE DEGLI ALUNNI PER L’ANNO 2018",1,10000.0,2018-01-01,2,103,66,1
509635,16957440,12487,97539,IMPEGNO DI SPESA PER ACQUISTO KIT MONOUSO LENZUOLA E FEDERA PER I SEGGI ELETTORALI,1,88.0,2016-10-31,3,15,98,1
511152,11655594,6994,91654,RDO N. 2157254   - FORNITURA SCATOLE ARCHIVIO PER EDILIZIA PRIVATA - CIG Z2826149DE,1,1200.0,2018-12-21,3,15,18,1
511286,15594145,25602,458226,RICEVUTA 51E - 290618 -  Corso di Aggiornamento Addetti Primo Soccorso Aziendale DL 81-08 - DM 388-03 e BLSD,1,700.0,2018-07-11,3,90,80,1
511612,10356489,23529,313522,Pagamento Fattura n.325/PA del 07/11/2017,1,305.0,2017-11-15,2,103,80,1
511864,8382580,27067,94566,VISITA GUIDATA AD AQUILEIA-GRADO IL GIORNO 28/03/2018 - DITTA GARBELLINI SRL - TOTALE 68 ALUNNI + 5 DOCENTI,1,818.18,2018-02-24,2,90,63,1
511886,518914,2435,91504,"MACROAGGREGATI ALBUMINA UMANA PLURIDOSE, DA MARCARE CON TC99M - LOTTO 22 - ID 15F195",1,10560.0,2016-11-25,3,139,33,1
511920,91889,7221,87866,AFFIDAMENTO FORNITURA STAMPATI OCCORRENTI PER L'ESPLETAMENTO DEL SERVIZIO ELETTORALE PER IL REFERENDUM COSTITUZIONALE DEL 04.12.2016,1,402.6,2016-10-13,3,15,22,1
512110,7250929,33063,137311,TRONCO 19 - SP 71 RAMESTON/SP 72 FRATELLANZA (DA SP 248 A FONTANELLE),1,102000.0,2018-11-01,2,176,90,1
512114,7208485,14443,92944,Affidamento del servizio per la copertura assicurativa di rischi diversi nel triennio 2016-2019 - Polizza furto,1,18000.0,2016-07-01,2,75,66,1
512131,5315011,33063,927254,TRONCO 66 - SP 38 SELVA (DA LOC. SELVA A CORNEDO VICENTINO),1,51000.0,2018-11-01,2,176,90,1
512232,11070433,33063,420640,TRONCO 7 - SP 78 PIOVAN (DA INCROCIO TRA VIA MAGGIORE E VIA CAMPIGLIO IN COMUNE DI ROANA A PEDESCALA),1,102000.0,2018-11-01,2,176,90,1
512349,15945910,33063,314293,TRONCO 34 - SP 107 OLIVI/SP 14 MOSSANO/SP 13 VILLAGA/SP 19 DORSALE DEI BERICI (BIVIO ZOVENCEDO SP 247),1,76000.0,2018-11-01,2,176,90,1
512439,6050657,3499,129482,SERVIZIO DI DATA ENTRY PER LA MECCANIZZAZIONE DELLE PRATICHE DEL REGISTRO DELLE IMPRESE E ALBO IMPRESE ARTIGIANE,1,950040.0,2018-05-30,2,28,72,1
512689,18349076,11980,92484,"DETERMINAZIONE A CONTRARRE, ai sensi dell'art. 32, comma 2, del D.lgs 50/2016, per l affidamento del SERVIZIO DI TRASPORTO SCOLASTICO per gli anni scolastici: 2017/2018, 2018-2019, 2019-2020 - CIG 7065979654",1,61200.0,2017-09-14,2,15,60,5
512690,18349076,11980,2194,"DETERMINAZIONE A CONTRARRE, ai sensi dell'art. 32, comma 2, del D.lgs 50/2016, per l affidamento del SERVIZIO DI TRASPORTO SCOLASTICO per gli anni scolastici: 2017/2018, 2018-2019, 2019-2020 - CIG 7065979654",1,61200.0,2017-09-14,2,15,60,5
512691,18349076,11980,676568,"DETERMINAZIONE A CONTRARRE, ai sensi dell'art. 32, comma 2, del D.lgs 50/2016, per l affidamento del SERVIZIO DI TRASPORTO SCOLASTICO per gli anni scolastici: 2017/2018, 2018-2019, 2019-2020 - CIG 7065979654",1,61200.0,2017-09-14,2,15,60,5
512692,18349076,11980,96441,"DETERMINAZIONE A CONTRARRE, ai sensi dell'art. 32, comma 2, del D.lgs 50/2016, per l affidamento del SERVIZIO DI TRASPORTO SCOLASTICO per gli anni scolastici: 2017/2018, 2018-2019, 2019-2020 - CIG 7065979654",1,61200.0,2017-09-14,2,15,60,5
512693,18349076,11980,93354,"DETERMINAZIONE A CONTRARRE, ai sensi dell'art. 32, comma 2, del D.lgs 50/2016, per l affidamento del SERVIZIO DI TRASPORTO SCOLASTICO per gli anni scolastici: 2017/2018, 2018-2019, 2019-2020 - CIG 7065979654",1,61200.0,2017-09-14,2,15,60,5
512707,1836304,35871,87001,LOTTO 6 - POLIZZA PATRIMONIALE  Servizi Assicurativi triennio 2018/2020  (determina a contrarre Direttore n. 41/2017 del 26/09/2017).,1,35000.0,2018-01-01,2,75,66,1
512714,793817,2988,92249,"Aggiudicazione, in esito a procedura aperta, divisa in lotti, della fornitura di cateteri a palloncino con e senza rilascio di farmaco per l&#39;Azienda ULSS 3. Periodo 01/08/2018 - 30/06/2019",1,21960.0,2018-08-01,3,135,33,1
512760,13806224,14443,87001,Affidamento del servizio per la copertura assicurativa di rischi diversi nel triennio 2016-2019 - Polizza RC patrimoniale,1,24000.0,2016-07-01,2,75,66,1
512783,12601298,33063,310271,SERVIZIO DI COPERTURA ASSICURATIVA “ALL RISKS PROPERTY” RELATIVA AL RACCORDO AUTOSTRADALE SCHIO-VALDAGNO - 31.10.2018/31.10.2022,1,180000.0,2018-10-31,2,176,66,1
512811,7148753,2435,283930,Cotonini chirurgici per otochirurgia ID 14P005,1,7840.0,2016-11-01,3,139,33,1
512860,382077,2950,85861,Servizi assicurativi per l?Ater di Venezia polizza RCA ? libro matricola dei veicoli dell?Azienda ? anno 2016 ? lotto 3,1,5900.0,2016-01-01,2,67,66,1
512917,13960526,33063,137311,TRONCO 22 - SERVIZIO SGOMBERO NEVE QUINQUENNIO 2018-2023,1,36000.0,2018-11-01,2,176,90,1
512960,9238471,7462,86069,GARA INFORMALE PER L'AFFIDAMENTO DEL SERVIZIO CONSULENZA E BROKERAGGIO ASSICURATIVO PER IL PERIODO DAL 01.01.2016 AL 31.12.2018. DETERMINAZIONE A CONTRARRE.CIG.Z65182E1D2.,1,3112.41,2016-01-27,2,15,66,1
512966,240424,6994,89997,"SERVIZIO DI RISTORAZIONE SCOLASTICA A FAVORE DI ALUNNI SCUOLE INFANZIA, PRIMARIE E SECONDARIE DI 1^ GRADO (PERIODO 1.9.2016-30.6.2019)",1,2389922.96,2016-06-01,2,15,55,1
513008,15932545,2435,87966,Serbatoio per accesso ventricolo cerebrale pediatrico ID 14P005,1,1162.0,2016-11-01,3,139,33,1
513102,16196685,2435,284303,DTPA - ACIDO DIETILENE TRIPENTA ACETICO DA MARCARE CON TC99M - LOTTO 14 - ID 15F195,1,8000.0,2016-11-25,3,139,33,1
513135,8179834,7607,409296,PATRIMONIO: Aggiudicazione servizio in concessione illuminazione votiva nei cimiteri comunali periodo 1.1.2016-31.12.2020  Approvazione verbale di gara. Affidamento alla Ditta  MARZARO IMPIANTI di Cazzago di Pianiga (VE).,1,72500.0,2016-01-01,2,15,98,1
